lon,lat,h,pd
163.182567291786,25.6159277419622,3.879081,2.454882
163.180210364658,25.594130891789,-10.43737,2.454843
163.178263965211,25.5761169257208,4.454889,2.454811
163.175146921102,25.5472831085099,-21.78609,2.45476
163.173200632966,25.5292716688017,3.511256,2.454729
163.171257175081,25.51124470231,3.223919,2.454698
163.169313618032,25.4932573045554,4.435488,2.454667
163.166952330163,25.4714178624399,4.723807,2.45463
163.165011530468,25.4534082847598,3.5505,2.454598
163.163066248727,25.4354147667531,4.452528,2.454566
163.161119190205,25.417385549526,4.006755,2.454534
163.15917071281,25.3993456049706,3.513279,2.454501
163.156845935093,25.377753353625,4.788832,2.454461
163.15489658543,25.3596877063055,4.359204,2.454428
163.15295451466,25.3416795013527,5.327334,2.454395
163.151016086612,25.3236792752627,4.65319,2.454362
163.149068108515,25.3056519058631,4.814668,2.454329
163.147131964625,25.2876603143619,4.721371,2.454296
163.145184900198,25.2696122088991,4.34932,2.454263
163.143246795657,25.2516477856717,4.922954,2.454231
163.141301780356,25.2336012232072,5.063154,2.454199
163.139356573713,25.2155625285678,4.426387,2.454168
163.137417051828,25.1975561961391,10.39342,2.452982
163.135475688068,25.1795315631883,5.222439,2.454106
163.133539529753,25.1615210821527,4.056654,2.454076
163.130679227952,25.1349993079474,5.137432,2.454034
163.128336563941,25.1132374110734,5.599491,2.454
163.123116522036,25.0647589231207,4.916404,2.453929
163.119583487197,25.0319540996332,5.582754,2.453886
163.117645671613,25.0139250617633,5.64543,2.453863
163.114895748628,24.9883422713382,5.596632,2.453834
163.112951453457,24.9703111342194,4.843904,2.453815
163.111009837927,24.9522968974178,5.654482,2.453798
163.108549296302,24.9294196146265,4.82766,2.453779
163.105411693273,24.9002480700406,6.134172,2.453758
163.102271486576,24.8710624933808,5.621554,2.45374
163.10033298957,24.8530341522252,5.71305,2.45373
163.098396446784,24.8350068414938,5.691788,2.453721
163.095914202109,24.811940561164,24.2485,2.448944
163.09396964843,24.7938791887652,6.394179,2.453702
163.092035183522,24.7759048093806,5.678837,2.453694
163.090098665104,24.7578773451612,5.706067,2.453687
163.088163226223,24.7398709504004,12.11944,2.45244
163.0862220953,24.7218341455524,6.511956,2.453671
163.084284758349,24.7038063276912,6.517258,2.453663
163.081945030698,24.6820111062358,6.826125,2.453652
163.080008747365,24.6640032544052,6.032558,2.453642
163.078069261826,24.6459783974146,5.980805,2.453632
163.076137050756,24.6279729983305,6.029777,2.45362
163.074199660925,24.6099382186257,6.940948,2.453608
163.072265543842,24.5919158492715,7.107017,2.453594
163.070335484782,24.5739266486494,6.993044,2.453579
163.067196477645,24.544705278273,-10.18766,2.453551
163.065259812725,24.526688288542,5.718946,2.453532
163.063327241993,24.5086613267436,6.440265,2.45351
163.061393773927,24.4906410801409,12.91294,2.452155
163.053294967531,24.4151455803631,6.804805,2.453376
163.046256007062,24.3495558326551,-0.4085127,2.453266
163.039797536814,24.2893007887321,6.021927,2.453157
163.035451292919,24.2488034096977,6.095716,2.45308
163.030817013731,24.205555761581,7.276459,2.452998
163.02888635508,24.1875201791906,7.851912,2.452963
163.02452378544,24.1467917694135,7.076333,2.452884
163.022597626449,24.1287890919189,7.871714,2.452849
163.016902063453,24.0756405366736,6.74216,2.452747
163.014973328019,24.0576316183497,7.833512,2.452713
163.013044508616,24.0396077917095,-5.735943,2.452679
163.011113415451,24.0215542956243,7.78697,2.452646
163.009184823796,24.0035345858175,7.216971,2.452612
163.006868052573,23.9819250205535,7.849085,2.452573
163.004535979164,23.9601150627637,7.542967,2.452533
163.001044485173,23.9274974979922,33.7871,2.445519
162.993765896839,23.8594936018974,281.8356,2.37621
162.985572291478,23.7829436858969,-210.1598,2.452196
162.976663808921,23.6996777189114,-7.862128,2.452031
162.967360744315,23.6126480742148,8.771539,2.451855
162.965433541065,23.5946218062157,7.993397,2.451819
162.963508760707,23.5766106295305,7.894699,2.451782
162.961579769733,23.5585736302482,8.174491,2.451745
162.959662381236,23.5406109881179,8.6571,2.451708
162.957732088937,23.5225090380181,8.511084,2.451671
162.95580813841,23.5045487026039,8.097881,2.451633
162.952688815794,23.4753084613103,-0.2649991,2.451572
162.949859134245,23.4488064311285,8.797827,2.451514
162.945935686995,23.4120544169376,19.26586,2.448802
162.932571242503,23.2868200409487,-49.00599,2.451135
162.925165862396,23.2174055806187,8.976809,2.450968
162.923248914446,23.1993962570498,8.71609,2.450926
162.921324251026,23.1813627540526,7.747265,2.450884
162.91940360393,23.1633383473924,-4.27,2.450843
162.917483523204,23.1453143749787,9.365726,2.450802
162.915565498218,23.1273115778883,7.987608,2.450763
162.913643978205,23.1092720974049,9.80401,2.450724
162.910646661913,23.0811360890559,19.15656,2.44831
162.907673215212,23.0532159723594,-83.931,2.450611
162.905368870001,23.0315843728015,9.676748,2.450571
162.903069550939,23.0099690808229,9.771586,2.450533
162.900110478226,22.9822104514684,21.72756,2.44752
162.898198846018,22.9641938045237,-4.474152,2.450462
162.894532106266,22.9297504346795,9.713514,2.450416
162.888529230947,22.8733229422123,-247.7537,2.450353
162.874819293978,22.7442869264592,7.706061,2.45025
162.86287725855,22.6317928715256,8.551842,2.450176
162.860738731064,22.6116096004105,10.80691,2.450162
162.854436229803,22.5521313365672,-18.49095,2.450115
162.842409379084,22.4385756335703,265.6116,2.379425
162.83174523086,22.3378138189614,-259.9113,2.449866
162.828924787829,22.3111587963222,11.16169,2.449831
162.827018875871,22.2931463524745,9.322549,2.449807
162.825112122487,22.2750902514332,9.988071,2.449782
162.823205396093,22.2570796613075,11.10931,2.449757
162.821301431618,22.2390312660976,11.2524,2.449732
162.819393296326,22.221012425083,10.0896,2.449706
162.817489601039,22.2029719716857,10.29116,2.44968
162.815587800442,22.1849643655229,11.27401,2.449654
162.813683185872,22.1669219118467,10.62057,2.449628
162.811777453043,22.1489087555559,10.92246,2.449601
162.809875651669,22.130876650871,11.2116,2.449574
162.807971405021,22.1128655845828,10.81055,2.449548
162.806064161226,22.0948065355249,0.6333742,2.44952
162.804163741755,22.0768090458515,10.95646,2.449493
162.802255264056,22.0587380874807,10.31232,2.449466
162.799956356352,22.0369679026572,10.44716,2.449433
162.797519889342,22.0138900625035,11.90113,2.449397
162.795616400177,21.9958526275314,11.51755,2.44937
162.792934128045,21.9704447973664,11.70387,2.44933
162.790004904648,21.9426952700138,-17.53148,2.449286
162.788098353571,21.9246502472453,12.49543,2.449257
162.785818220995,21.9030445727644,12.18089,2.449222
162.783913866462,21.8849939540591,11.94994,2.449192
162.780849744424,21.855979898591,11.96674,2.449144
162.777863343769,21.8276779857272,12.43013,2.449096
162.774519864608,21.7959680420139,12.59582,2.449042
162.771847834806,21.7706669725933,12.71403,2.448998
162.769949810267,21.7526839422532,11.22342,2.448967
162.767689907859,21.7312513890656,12.2483,2.44893
162.765401619007,21.7095985046405,112.0812,2.421513
162.762722389043,21.6841880833006,27.93266,2.444938
162.760426592267,21.6624017769002,13.10879,2.448811
162.758522863463,21.6443435671513,20.87958,2.446866
162.756620548546,21.6263251667475,34.00909,2.443174
162.754321578771,21.6045107743424,12.0705,2.448711
162.752415987682,21.5864529135533,13.48146,2.448681
162.749720520084,21.5608854376501,11.887,2.448638
162.747437105725,21.5392047558344,12.74274,2.448602
162.74462611444,21.5125641597524,-58.60548,2.448559
162.742724869197,21.494521721321,12.41877,2.44853
162.740821156276,21.4764611766414,12.6598,2.448502
162.73831583982,21.4526930288478,13.77991,2.448465
162.736416402174,21.4346835805395,14.34118,2.448437
162.73362007729,21.4081861484585,221.5293,2.39119
162.731606670814,21.3890901684793,14.71435,2.44837
162.728241510157,21.3571675931109,14.99255,2.448323
162.725677741603,21.3328450535896,14.22285,2.448289
162.723772701983,21.3147973521595,14.5831,2.448263
162.721377136546,21.2920769989922,33.74269,2.44333
162.719479571293,21.2740739375743,14.95119,2.448206
162.717579578604,21.2560461058955,15.89534,2.448182
162.715675306794,21.2379934173963,14.38677,2.448157
162.713015414827,21.2127652907998,15.1952,2.448122
162.711114014183,21.1947312451311,15.29741,2.448097
162.709217992232,21.1767102827431,15.88253,2.448072
162.707313824228,21.158673781819,15.14599,2.448047
162.705411804557,21.1406305644192,0.4474376,2.448021
162.703511551967,21.1226266206321,14.61256,2.447996
162.701612680302,21.1045996084976,14.95982,2.44797
162.697893269667,21.0692610187298,-225.8475,2.447918
162.69365577403,21.0290586797154,14.96682,2.447856
162.69175549582,21.0110366275166,14.0117,2.447828
162.689061260336,20.9854593489289,14.82353,2.447786
162.687160055094,20.967419844879,14.10973,2.447755
162.685260787094,20.9493918263581,14.28577,2.447724
162.682867640896,20.9266583614002,13.01709,2.447683
162.678353791111,20.8837670331678,-1.4835,2.447601
162.67594331726,20.8608688073608,13.631,2.447556
162.67404682435,20.8428562147697,14.24772,2.44752
162.672143517384,20.8247855928669,14.51966,2.447484
162.670245964864,20.8067547922562,14.9365,2.447447
162.668345489173,20.7887140251005,14.41856,2.44741
162.666452254821,20.7706898189474,14.16756,2.447373
162.664558162852,20.7526982704282,13.81536,2.447335
162.662661305958,20.7346891896426,15.12017,2.447298
162.660767111184,20.7166303598382,14.34835,2.44726
162.65886884687,20.698597813358,13.93089,2.447223
162.656974516936,20.6805964160509,14.52376,2.447186
162.655076338631,20.6625204939225,15.51997,2.447149
162.65318269126,20.6445037312818,14.17505,2.447113
162.651288785162,20.6264589300621,15.2179,2.447077
162.649396043507,20.608457240679,15.16518,2.447042
162.646150908745,20.5775948697763,13.85189,2.446983
162.6442618383,20.5595961327502,-11.36703,2.44695
162.642369566337,20.5415543975579,14.60874,2.446918
162.640479069445,20.5235376447175,15.48186,2.446887
162.638583403644,20.5054904298218,15.33814,2.446857
162.63669946344,20.487519190385,15.10112,2.446828
162.634798685238,20.4694410916393,15.49552,2.4468
162.629996250732,20.4236562843299,158.5102,2.407482
162.622323110866,20.35048119978,16.44149,2.446636
162.620431015289,20.3324450300524,15.4092,2.446614
162.617342871034,20.3030424923009,-90.67607,2.446578
162.613276672547,20.2642349482602,30.8753,2.442709
162.610992327951,20.2424580086235,15.60049,2.446507
162.609105208021,20.22443987164,15.97594,2.446486
162.595634346819,20.0958809098961,141.5034,2.412066
162.570501753947,19.8558964592378,0.1380862,2.446042
162.565120781517,19.8044997945137,17.14573,2.445978
162.560215262355,19.7576437139924,15.99117,2.445921
162.557951992492,19.7359942401,17.32484,2.445894
162.556063398861,19.7179521033074,18.45937,2.445872
162.554184331119,19.6999619633743,18.5999,2.44585
162.552289151779,19.6818658735553,17.85485,2.445828
162.550410789234,19.6638637372629,19.05711,2.445807
162.548526389462,19.6458520153759,24.04509,2.444658
162.546639015266,19.6277995600628,18.22845,2.445763
162.541496399137,19.5785654051392,18.7738,2.445704
162.539614208587,19.5605626202832,19.75653,2.445683
162.536956322641,19.5350877461974,18.98529,2.445652
162.533268231228,19.4997832324275,19.43835,2.44561
162.524038953303,19.4112691851643,20.5689,2.445443
162.521254685617,19.3845835747547,19.04458,2.44547
162.519375403632,19.3665247392997,21.23212,2.445167
162.517496556265,19.3484988764679,18.27347,2.445426
162.51161160558,19.2920271622848,21.52471,2.444947
162.509494503502,19.2716838170058,34.11697,2.441413
162.506185054954,19.239934789987,18.42484,2.445293
162.504307036976,19.2218963710301,18.72,2.445271
162.502434297779,19.2038866651472,17.82222,2.445249
162.500555923473,19.1858447091483,13.83278,2.445227
162.497762803269,19.1589996361001,19.07197,2.445194
162.495885603539,19.1409741057967,17.49278,2.445172
162.494007183319,19.1229268168603,17.06865,2.44515
162.49212845988,19.1048854568241,18.39319,2.445128
162.490252984541,19.0868514936756,17.49257,2.445106
162.488374114356,19.0688053788773,18.13563,2.445084
162.486501641193,19.0507816829778,19.27594,2.445062
162.481512286703,19.0028274660846,17.14407,2.445005
162.475411567859,18.9441872407466,17.75363,2.444936
162.473538877629,18.9261727525186,19.18598,2.444915
162.471660141176,18.9081185905721,36.97688,2.440102
162.469263898472,18.8850815956132,19.12697,2.444867
162.464369401182,18.8380129146462,17.63862,2.444814
162.462488873329,18.8199438163491,19.05053,2.444794
162.460616978824,18.8019518978761,17.87736,2.444774
162.458739371997,18.7839011442238,18.59806,2.444753
162.456866709152,18.7658755196514,19.06533,2.444733
162.454986751591,18.7478292787818,18.02362,2.444714
162.45311474858,18.7298049227807,16.80024,2.444694
162.451238815459,18.7117852231482,18.32589,2.444674
162.449363257958,18.693742007453,18.89681,2.444654
162.447486655658,18.675688688826,19.24913,2.444634
162.445614716877,18.6576969220155,18.88031,2.444614
162.44373540569,18.6396190966931,18.67994,2.444594
162.437925372377,18.5837396433931,18.6634,2.444532
162.436051601164,18.5657181963525,19.1573,2.444511
162.434176551056,18.5476799680606,17.76143,2.444491
162.432298796334,18.5296452173781,18.44182,2.44447
162.430423567965,18.511590096876,19.67841,2.44445
162.428546293462,18.4935486425899,12.56416,2.444429
162.426678739525,18.4755473577641,19.73401,2.444408
162.424800457467,18.4574900158165,19.4966,2.444386
162.422929147501,18.4394978760661,20.32307,2.444365
162.421051147447,18.4214311348631,19.94481,2.444343
162.419178111764,18.4034051939981,20.69348,2.444308
162.417304741357,18.385372700155,18.84814,2.444299
162.415432285352,18.3673306228423,20.39184,2.444277
162.413200667166,18.3458813357225,18.86379,2.44425
162.411329393642,18.3278642800233,19.32618,2.444228
162.409451080808,18.3098111698032,18.95285,2.444206
162.407578874755,18.291778207668,19.86241,2.444184
162.405706199773,18.2737479332188,19.16643,2.444161
162.403831337561,18.2557169812456,19.99697,2.444139
162.401960207288,18.2376910514594,19.36949,2.444117
162.400084768601,18.2196479255405,19.4936,2.444095
162.398210550763,18.2016037665437,20.72964,2.444074
162.396339969583,18.1835996447702,19.51504,2.444052
162.394465648679,18.1655571398499,20.16521,2.444031
162.392590963014,18.1475200684663,19.08661,2.44401
162.390715512503,18.1294661900266,19.90321,2.443989
162.38885099008,18.1114726481073,19.67839,2.443968
162.386972407496,18.0933948824359,17.58058,2.443948
162.385104107764,18.0753857735121,19.92559,2.443928
162.383229044214,18.0573526934665,19.00741,2.443908
162.381354803735,18.0393036458395,20.02713,2.443888
162.379482168993,18.0212790132712,19.35311,2.44387
162.377613016088,18.0032681212777,20.08846,2.443851
162.371884496453,17.9480641672894,136.6279,2.412025
162.365557858899,17.8871138326469,19.20325,2.443743
162.36368722608,17.8690705077386,20.6117,2.443728
162.361810688793,17.8510157124508,18.95403,2.443713
162.359698258086,17.8306658412366,20.01682,2.443696
162.357825718156,17.8126276317873,19.36136,2.443681
162.35595528834,17.7945917767678,19.58564,2.443666
162.351598812961,17.7525753641729,-6.406055,2.443631
162.349333452478,17.7307536264554,233.0156,2.385617
162.342093612854,17.6609694288374,20.44065,2.44355
162.340225672471,17.6429326972374,20.447,2.443533
162.338352869564,17.6248737172988,19.749,2.443515
162.336482205463,17.6068392259349,20.71124,2.443497
162.334614209058,17.5888158626918,19.38002,2.443478
162.332746151074,17.5708150464895,20.93648,2.443459
162.330880016085,17.5527589019588,20.20964,2.443438
162.328375184714,17.5285843853599,21.25066,2.44341
162.326508433439,17.5105554972482,22.00944,2.443388
162.324639516879,17.492521247678,21.46633,2.443365
162.322769111066,17.4744802657464,22.1724,2.443341
162.32090260016,17.4564451781181,20.1418,2.443317
162.319038367794,17.4384359012878,21.34371,2.443292
162.317168271726,17.4203965562274,22.47562,2.443267
162.315303195102,17.4023909452,21.14699,2.443241
162.31343257739,17.3842946837679,20.21234,2.443214
162.311565824336,17.3662754554012,19.9073,2.443187
162.309698693749,17.3482431747726,21.8907,2.44316
162.307829291922,17.3301875076556,21.80285,2.443133
162.305964346493,17.3121717534626,21.36192,2.443105
162.304095783891,17.2941201318668,22.27924,2.443077
162.302230161748,17.2760987140631,21.70308,2.443048
162.300360963454,17.2580519732134,22.23975,2.44302
162.298497321597,17.2400238181879,20.88015,2.442991
162.296633144195,17.2219914469895,21.28436,2.442962
162.294771044613,17.2039805970135,21.20206,2.442933
162.292905119377,17.1859465455276,22.50958,2.442904
162.291042990277,17.1679177616994,21.51785,2.442875
162.289173388623,17.1498631669974,22.20665,2.442846
162.287308449948,17.1318256165194,22.87451,2.442817
162.285444128999,17.1137911948415,22.84922,2.442788
162.283579862244,17.0957572110233,23.54637,2.442685
162.2817156773,17.0777155679853,22.26914,2.44273
162.279853028225,17.0596763747468,22.32819,2.442701
162.277990549278,17.0416541956959,21.74201,2.442672
162.276124439436,17.0236036497939,22.11456,2.442644
162.274259997559,17.0055809530601,22.48388,2.442615
162.272398412481,16.9875425215571,21.16922,2.442587
162.270537868001,16.96951290145,22.11441,2.442558
162.266701132449,16.932347500339,21.65815,2.442499
162.264838389158,16.9143273056622,22.20435,2.44247
162.26297400817,16.8962853379695,22.38897,2.442441
162.261115344045,16.8782685930326,20.04353,2.442411
162.257329746077,16.8416183357151,-234.6297,2.442351
162.254855446058,16.8176305950677,21.15341,2.442312
162.247483326652,16.7462123269272,198.0719,2.394277
162.238667154724,16.660721701118,-179.9167,2.442052
162.230483182748,16.5813685776315,-164.7499,2.441922
162.219139029947,16.4713354893872,20.52705,2.441749
162.217279957661,16.4533183362211,20.89392,2.441721
162.215420459903,16.4352657791217,23.34197,2.441653
162.213562326614,16.4172388641074,21.08543,2.441666
162.211707731128,16.3992383327142,22.20368,2.441638
162.209843402665,16.3811423382118,43.18129,2.436108
162.207985619996,16.3631226372922,22.71448,2.441584
162.206124230655,16.3450790917298,20.29527,2.441556
162.204270501222,16.3270512830289,7.958431,2.44153
162.197081068559,16.2572671538494,23.14774,2.441426
162.194055053574,16.2278652554437,39.68583,2.436895
162.19024506614,16.1908794511592,22.59658,2.441328
162.188276413401,16.1717593270289,38.85569,2.437067
162.183745661981,16.1277605520203,35.36278,2.437986
162.181390864098,16.1048632486133,21.36776,2.441204
162.179527662275,16.0867935764151,36.87054,2.437533
162.177669371468,16.068747961785,21.44672,2.441152
162.175810340161,16.0506841645111,21.93204,2.441126
162.173959784423,16.0326915912287,21.59666,2.4411
162.172105952614,16.0146594790437,22.94998,2.441074
162.170247881892,15.9966099985086,22.53513,2.441048
162.168391351566,15.9785702070374,21.88283,2.441022
162.166538269876,15.9605407647012,22.18765,2.440996
162.16468507196,15.9425020837543,22.18862,2.440969
162.162824554998,15.924429029057,21.47211,2.440943
162.160970930441,15.9064152896732,22.1648,2.440916
162.159120543551,15.8884093468954,21.7988,2.440889
162.157270341257,15.8703902133227,24.05262,2.440862
162.150291618429,15.80255083681,18.5781,2.440761
162.143316413265,15.7347193344904,37.60209,2.437
162.13647352365,15.6681610874019,2.787594,2.440567
162.13193432331,15.6239505660491,24.65088,2.440469
162.130078305432,15.605906102076,0.9581996,2.440484
162.127338249166,15.5792330281672,22.46445,2.440449
162.12548032307,15.5611763435326,23.00605,2.440427
162.123623004136,15.5431102889854,23.19351,2.440405
162.121773269774,15.5251150299531,23.11884,2.440383
162.119924743864,15.5071026438095,23.14098,2.440363
162.11806458531,15.4890321782941,25.33884,2.440197
162.116211570814,15.4709801763733,23.04102,2.440324
162.11436059047,15.452976819837,23.05714,2.440305
162.112508489827,15.4349337313817,24.1445,2.440288
162.11065872467,15.4169097368169,44.64928,2.434855
162.108802095373,15.3988568088546,22.73404,2.440255
162.106951714558,15.3808326787181,23.94922,2.44024
162.10509905536,15.3627794791215,23.56678,2.440225
162.103240194529,15.3447270723601,23.23119,2.440211
162.101390800233,15.3266882548106,22.90051,2.440197
162.099538691377,15.3086610586685,23.63257,2.440183
162.097687899982,15.2906592567216,24.65102,2.44017
162.095839519999,15.2726361413168,24.67352,2.440157
162.093985926181,15.2545587345534,23.74977,2.440144
162.092132937123,15.2365103279822,23.71231,2.440131
162.090277274268,15.2184396924573,24.6155,2.440118
162.088424048589,15.2004006604881,24.28305,2.440105
162.086575416833,15.1823801495999,25.23896,2.440037
162.084728040998,15.1643975719746,22.73139,2.440078
162.082870867995,15.1462981238753,22.99105,2.440065
162.081023555165,15.1282985198269,22.5602,2.440051
162.079169703592,15.1101981467222,24.54579,2.440037
162.077318600757,15.0922104006093,24.01513,2.440022
162.075469597549,15.0741549784738,24.55638,2.440007
162.0736178539,15.056143312863,22.93293,2.439991
162.071764980765,15.0380702764931,24.9191,2.439975
162.069915987762,15.0200654887788,23.53213,2.439958
162.068063911364,15.0020013109614,23.81127,2.43994
162.066215468725,14.9839769119809,23.74024,2.439922
162.064363565287,14.9659334353048,23.69147,2.439904
162.062521019014,14.9479261941179,23.13141,2.439886
162.060666261852,14.9298657849056,23.87333,2.439867
162.05881429235,14.9117972074534,24.51714,2.439849
162.056965175245,14.8937685698677,23.73514,2.439831
162.055120486059,14.8757674624866,24.54019,2.439813
162.053268382274,14.8577064732703,23.40156,2.439795
162.051419032507,14.8396647129546,23.79032,2.439776
162.049564227509,14.8216117627812,24.5641,2.439757
162.046591337839,14.7925919283019,22.61279,2.439727
162.044739881144,14.7745495792445,20.85222,2.439708
162.042891669428,14.7565014222707,27.3413,2.439159
162.040656209958,14.7346907588047,22.57091,2.439664
162.038804270353,14.7166436432277,25.54555,2.439631
162.036953305707,14.6985814360414,24.77161,2.439623
162.035110156722,14.6805923120325,24.24122,2.439601
162.032614127465,14.6562169493771,-266.7193,2.439572
162.030767815587,14.6382123269455,23.85643,2.439549
162.028913506242,14.6201354308955,24.34885,2.439526
162.027061934053,14.6020867228289,23.51356,2.439502
162.025215666278,14.5840457139216,24.90394,2.439477
162.023370237947,14.5660318277915,25.19452,2.439452
162.021521946472,14.5479802522431,24.13406,2.439426
162.019177261202,14.5250955716926,24.9966,2.439392
162.017325546475,14.5070222259771,35.60378,2.436681
162.014830472279,14.4826843936601,24.97798,2.439324
162.012986580969,14.4646541548359,25.54129,2.439293
162.011132791349,14.4465584611615,22.17211,2.43926
162.009288359807,14.428550122886,24.49792,2.439225
162.007441724809,14.4105231168238,25.87494,2.43919
162.005374600594,14.3903365218907,24.00749,2.439148
162.003524863163,14.3722883641836,7.35536,2.43911
162.001676257571,14.3542372224244,23.51114,2.439071
161.999831872521,14.3362090562639,34.15302,2.436861
161.997978618623,14.3181181486724,24.57601,2.43899
161.99614205568,14.3001283839585,23.02735,2.438949
161.994294610821,14.2821031883574,26.33844,2.438908
161.992444349779,14.2640185544042,25.57832,2.438866
161.990604217558,14.2460149505742,26.72185,2.438776
161.988759436564,14.2279847107073,25.57797,2.438782
161.986916810006,14.2099405699002,25.23026,2.43874
161.985070851938,14.1919129811386,24.7647,2.438699
161.983226282635,14.1738460747665,25.72262,2.438658
161.981383559465,14.1558202701599,25.78172,2.438617
161.979539947613,14.1377703192265,24.46667,2.438577
161.977695000363,14.1197352906164,26.10114,2.438538
161.975853692039,14.1016949635875,27.84388,2.438323
161.974007183663,14.0836580644253,24.02078,2.438463
161.972164656479,14.0656168819111,26.51856,2.438427
161.9703236147,14.0475946769425,26.88954,2.438393
161.968476756852,14.0295065315445,25.7895,2.43836
161.966635619751,14.0114876447361,24.70417,2.438329
161.963907374681,13.9847952762655,-68.03819,2.438286
161.961951119482,13.965652425208,27.44006,2.438256
161.96010996279,13.9476316545895,2.477556,2.438229
161.957900175421,13.9259874775898,26.3704,2.438197
161.955429608432,13.9018125424923,26.15365,2.438163
161.953587305618,13.8837540945147,26.43004,2.438138
161.951746693439,13.865733881083,26.15566,2.438114
161.949901023753,13.8476732539064,27.64301,2.43809
161.948062493678,13.8296632820148,27.43079,2.438067
161.946217978029,13.8116101644566,27.20194,2.438045
161.944377765245,13.7935698492727,26.07616,2.438024
161.942537683934,13.7755215221678,26.16342,2.438003
161.94069336887,13.7574748509369,25.51911,2.437982
161.938851029922,13.7394404333536,26.03892,2.437963
161.937012002873,13.7214159943434,25.96928,2.437944
161.935170848725,13.7034040011127,26.29709,2.437925
161.93332926155,13.6853455386569,27.07365,2.437907
161.931485223862,13.6672823746036,25.81443,2.43789
161.929646545943,13.6492721811741,4.793581,2.437874
161.927806066219,13.6312143506931,27.59659,2.437858
161.925967271581,13.6131801916594,26.4813,2.437842
161.924122687711,13.5951196027985,26.6098,2.437827
161.922283177101,13.5770867138369,26.99671,2.437813
161.920435520036,13.5590013869295,28.31599,2.437788
161.918602548965,13.5410245368871,27.07438,2.437786
161.916762291773,13.5229729753129,26.66122,2.437773
161.914921016795,13.504963513627,26.83131,2.437761
161.913078353087,13.4868729354093,44.91953,2.433217
161.911236008485,13.4688333773138,26.92877,2.437739
161.909398896756,13.4508162814082,27.7512,2.43773
161.907554440014,13.4327190421947,26.94768,2.437722
161.905717825981,13.4147292648316,28.28413,2.437716
161.903875779053,13.3966658974626,27.37997,2.43771
161.902039574567,13.3786360183045,27.20736,2.437705
161.900193749603,13.3605646053093,28.073,2.437701
161.898362655511,13.3425951465852,27.46105,2.437698
161.896516654948,13.3245011261343,26.52753,2.437695
161.89467892266,13.3064684435303,27.06869,2.437693
161.892836993206,13.288418737974,26.62338,2.437691
161.891002533984,13.2704072459025,29.1046,2.43769
161.888514243973,13.2460383862073,28.79243,2.437689
161.88667866467,13.2280157408346,28.16514,2.437689
161.88461591861,13.2077806914139,27.92971,2.437688
161.882778565231,13.1897620409406,49.5799,2.432121
161.880939986366,13.1717054788865,29.21538,2.437687
161.878476188881,13.1475458559843,30.42536,2.437389
161.876636194891,13.1294910866197,29.05857,2.437684
161.874561732729,13.1091336750435,51.19555,2.431674
161.872721451996,13.0910760488432,23.55849,2.43768
161.870884644009,13.0730322911208,27.89326,2.437677
161.869046131981,13.0549824537223,30.79263,2.437244
161.866345390266,13.0284727813989,30.19004,2.437386
161.86429053797,13.0082814746571,17.49021,2.437661
161.862322841018,12.988959466559,30.11649,2.437364
161.860487871943,12.9709314648356,28.14827,2.437647
161.858650726844,12.9529032848427,27.10384,2.437639
161.856430953572,12.9310687492782,27.83066,2.437629
161.853453029205,12.9018343011323,27.52512,2.437614
161.850975331141,12.8774915514795,28.72128,2.437601
161.848881248265,12.8569065215405,26.69097,2.437589
161.847050205397,12.8389008306701,28.5368,2.437579
161.845210840999,12.8208435753119,27.7797,2.437568
161.843375689691,12.8027876972541,35.27041,2.435743
161.841537210701,12.7847506985704,39.14201,2.434661
161.839703843167,12.766706291354,-153.5234,2.437536
161.837868727526,12.748645006501,27.21421,2.437524
161.836029743759,12.7305991316516,27.819,2.437513
161.834199932414,12.7125816554211,14.73822,2.437502
161.832253504181,12.6934539394044,27.59332,2.43749
161.830418786673,12.6754133100299,6.671553,2.437479
161.828579637824,12.6573454317775,26.7983,2.437468
161.826753427719,12.6393680863863,27.34103,2.437457
161.823925136693,12.6115579987271,27.24671,2.437441
161.822089898337,12.5935189054856,26.56392,2.437431
161.820250284249,12.5754273356158,27.53761,2.437421
161.817008017732,12.5435342327312,26.07796,2.437404
161.812498061359,12.4991783119372,26.9277,2.437384
161.81066198206,12.4811024587494,49.85707,2.431501
161.808833635068,12.4630788580578,26.65586,2.43737
161.806995224764,12.4450281609324,27.09097,2.437363
161.805159997347,12.4269787714423,26.38107,2.437357
161.802707071066,12.4028201066205,9.939678,2.43735
161.800869996316,12.3847709812341,25.13644,2.437344
161.799035213414,12.3667236917685,37.98935,2.43475
161.796200663447,12.33882997008,26.04809,2.437332
161.794140404379,12.3185660674127,27.17629,2.437327
161.791941895449,12.2969109119804,27.70004,2.437322
161.79010236911,12.2788507751357,26.29425,2.437318
161.788271592816,12.2608303945704,33.59887,2.435986
161.786438746529,12.2427949607547,30.30774,2.436899
161.782701367093,12.2060232728889,38.84162,2.434577
161.774552157794,12.1258646384343,-115.5237,2.43728
161.765564081832,12.03747181294,132.6221,2.409108
161.758744401477,11.9703508754937,32.29599,2.436634
161.741235292498,11.7980495869217,190.9671,2.39379
161.726814410108,11.6560577547781,34.06441,2.436818
161.724982562778,11.6379935722488,36.75125,2.436059
161.722183533777,11.610420870194,32.07721,2.436998
161.719853410144,11.5874711884556,32.0093,2.436978
